user_id,day,total_steps,correct,wrong,correct_response_rate,viewed
117,0.0,0.0,0.0,0.0,0.0,1
118,0.0,0.0,0.0,0.0,0.0,1
123,0.0,0.0,0.0,0.0,0.0,21
125,0.0,0.0,0.0,0.0,0.0,5
126,0.0,0.0,0.0,0.0,0.0,2
128,0.0,0.0,0.0,0.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,10
132,0.0,0.0,0.0,0.0,0.0,4
134,0.0,0.0,0.0,0.0,0.0,20
135,0.0,0.0,0.0,0.0,0.0,3
137,0.0,0.0,0.0,0.0,0.0,1
139,0.0,0.0,0.0,0.0,0.0,2
142,0.0,0.0,0.0,0.0,0.0,5
146,0.0,0.0,0.0,0.0,0.0,1
147,0.0,0.0,0.0,0.0,0.0,48
148,0.0,0.0,0.0,0.0,0.0,10
149,0.0,0.0,0.0,0.0,0.0,1
151,0.0,0.0,0.0,0.0,0.0,5
154,0.0,0.0,0.0,0.0,0.0,6
158,0.0,0.0,0.0,0.0,0.0,2
160,0.0,0.0,0.0,0.0,0.0,2
163,0.0,0.0,0.0,0.0,0.0,1
170,0.0,0.0,0.0,0.0,0.0,1
172,0.0,0.0,0.0,0.0,0.0,4
173,0.0,0.0,0.0,0.0,0.0,3
178,0.0,0.0,0.0,0.0,0.0,11
181,0.0,0.0,0.0,0.0,0.0,1
182,0.0,0.0,0.0,0.0,0.0,2
187,0.0,0.0,0.0,0.0,0.0,1
188,0.0,0.0,0.0,0.0,0.0,13
189,0.0,0.0,0.0,0.0,0.0,1
190,0.0,0.0,0.0,0.0,0.0,1
191,0.0,0.0,0.0,0.0,0.0,9
194,0.0,0.0,0.0,0.0,0.0,2
197,0.0,0.0,0.0,0.0,0.0,14
199,0.0,0.0,0.0,0.0,0.0,1
201,0.0,0.0,0.0,0.0,0.0,1
203,0.0,0.0,0.0,0.0,0.0,1
209,0.0,0.0,0.0,0.0,0.0,1
210,0.0,0.0,0.0,0.0,0.0,1
211,0.0,0.0,0.0,0.0,0.0,2
214,0.0,0.0,0.0,0.0,0.0,5
216,0.0,0.0,0.0,0.0,0.0,1
221,0.0,0.0,0.0,0.0,0.0,1
222,0.0,0.0,0.0,0.0,0.0,1
224,0.0,0.0,0.0,0.0,0.0,5
228,0.0,0.0,0.0,0.0,0.0,3
233,0.0,0.0,0.0,0.0,0.0,1
238,0.0,0.0,0.0,0.0,0.0,1
243,0.0,0.0,0.0,0.0,0.0,2
244,0.0,0.0,0.0,0.0,0.0,1
245,0.0,0.0,0.0,0.0,0.0,2
247,0.0,0.0,0.0,0.0,0.0,32
249,0.0,0.0,0.0,0.0,0.0,10
252,0.0,0.0,0.0,0.0,0.0,1
254,0.0,0.0,0.0,0.0,0.0,1
255,0.0,0.0,0.0,0.0,0.0,2
256,0.0,0.0,0.0,0.0,0.0,1
257,0.0,0.0,0.0,0.0,0.0,1
262,0.0,0.0,0.0,0.0,0.0,1
265,0.0,0.0,0.0,0.0,0.0,1
266,0.0,0.0,0.0,0.0,0.0,4
267,0.0,0.0,0.0,0.0,0.0,1
268,0.0,0.0,0.0,0.0,0.0,3
270,0.0,0.0,0.0,0.0,0.0,3
272,0.0,0.0,0.0,0.0,0.0,2
274,0.0,0.0,0.0,0.0,0.0,1
278,0.0,0.0,0.0,0.0,0.0,1
280,0.0,0.0,0.0,0.0,0.0,1
281,0.0,0.0,0.0,0.0,0.0,206
285,0.0,0.0,0.0,0.0,0.0,1
286,0.0,0.0,0.0,0.0,0.0,9
291,0.0,0.0,0.0,0.0,0.0,28
300,0.0,0.0,0.0,0.0,0.0,1
305,0.0,0.0,0.0,0.0,0.0,2
309,0.0,0.0,0.0,0.0,0.0,10
310,0.0,0.0,0.0,0.0,0.0,1
312,0.0,0.0,0.0,0.0,0.0,1
314,0.0,0.0,0.0,0.0,0.0,11
315,0.0,0.0,0.0,0.0,0.0,1
321,0.0,0.0,0.0,0.0,0.0,7
325,0.0,0.0,0.0,0.0,0.0,1
326,0.0,0.0,0.0,0.0,0.0,11
330,0.0,0.0,0.0,0.0,0.0,1
333,0.0,0.0,0.0,0.0,0.0,1
338,0.0,0.0,0.0,0.0,0.0,176
339,0.0,0.0,0.0,0.0,0.0,7
342,0.0,0.0,0.0,0.0,0.0,1
343,0.0,0.0,0.0,0.0,0.0,18
347,0.0,0.0,0.0,0.0,0.0,1
352,0.0,0.0,0.0,0.0,0.0,1
354,0.0,0.0,0.0,0.0,0.0,1
356,0.0,0.0,0.0,0.0,0.0,4
358,0.0,0.0,0.0,0.0,0.0,1
359,0.0,0.0,0.0,0.0,0.0,2
360,0.0,0.0,0.0,0.0,0.0,1
362,0.0,0.0,0.0,0.0,0.0,1
365,0.0,0.0,0.0,0.0,0.0,29
369,0.0,0.0,0.0,0.0,0.0,6
370,0.0,0.0,0.0,0.0,0.0,6
371,0.0,0.0,0.0,0.0,0.0,1
372,0.0,0.0,0.0,0.0,0.0,1
374,0.0,0.0,0.0,0.0,0.0,1
376,0.0,0.0,0.0,0.0,0.0,1
377,0.0,0.0,0.0,0.0,0.0,1
378,0.0,0.0,0.0,0.0,0.0,1
380,0.0,0.0,0.0,0.0,0.0,4
381,0.0,0.0,0.0,0.0,0.0,2
384,0.0,0.0,0.0,0.0,0.0,2
390,0.0,0.0,0.0,0.0,0.0,1
392,0.0,0.0,0.0,0.0,0.0,1
393,0.0,0.0,0.0,0.0,0.0,1
396,0.0,0.0,0.0,0.0,0.0,1
398,0.0,0.0,0.0,0.0,0.0,12
401,0.0,0.0,0.0,0.0,0.0,1
402,0.0,0.0,0.0,0.0,0.0,2
403,0.0,0.0,0.0,0.0,0.0,1
405,0.0,0.0,0.0,0.0,0.0,1
408,0.0,0.0,0.0,0.0,0.0,1
412,0.0,0.0,0.0,0.0,0.0,1
415,0.0,0.0,0.0,0.0,0.0,1
416,0.0,0.0,0.0,0.0,0.0,1
426,0.0,0.0,0.0,0.0,0.0,1
429,0.0,0.0,0.0,0.0,0.0,1
431,0.0,0.0,0.0,0.0,0.0,1
436,0.0,0.0,0.0,0.0,0.0,3
447,0.0,0.0,0.0,0.0,0.0,3
449,0.0,0.0,0.0,0.0,0.0,4
451,0.0,0.0,0.0,0.0,0.0,1
452,0.0,0.0,0.0,0.0,0.0,1
454,0.0,0.0,0.0,0.0,0.0,13
455,0.0,0.0,0.0,0.0,0.0,5
456,0.0,0.0,0.0,0.0,0.0,1
457,0.0,0.0,0.0,0.0,0.0,1
458,0.0,0.0,0.0,0.0,0.0,4
464,0.0,0.0,0.0,0.0,0.0,7
466,0.0,0.0,0.0,0.0,0.0,1
469,0.0,0.0,0.0,0.0,0.0,1
473,0.0,0.0,0.0,0.0,0.0,6
475,0.0,0.0,0.0,0.0,0.0,1
478,0.0,0.0,0.0,0.0,0.0,2
479,0.0,0.0,0.0,0.0,0.0,1
480,0.0,0.0,0.0,0.0,0.0,1
484,0.0,0.0,0.0,0.0,0.0,6
491,0.0,0.0,0.0,0.0,0.0,27
492,0.0,0.0,0.0,0.0,0.0,1
497,0.0,0.0,0.0,0.0,0.0,1
499,0.0,0.0,0.0,0.0,0.0,1
500,0.0,0.0,0.0,0.0,0.0,2
507,0.0,0.0,0.0,0.0,0.0,1
513,0.0,0.0,0.0,0.0,0.0,2
514,0.0,0.0,0.0,0.0,0.0,1
515,0.0,0.0,0.0,0.0,0.0,1
524,0.0,0.0,0.0,0.0,0.0,11
526,0.0,0.0,0.0,0.0,0.0,1
527,0.0,0.0,0.0,0.0,0.0,1
529,0.0,0.0,0.0,0.0,0.0,1
531,0.0,0.0,0.0,0.0,0.0,1
532,0.0,0.0,0.0,0.0,0.0,2
535,0.0,0.0,0.0,0.0,0.0,3
536,0.0,0.0,0.0,0.0,0.0,1
537,0.0,0.0,0.0,0.0,0.0,4
540,0.0,0.0,0.0,0.0,0.0,1
545,0.0,0.0,0.0,0.0,0.0,1
546,0.0,0.0,0.0,0.0,0.0,2
547,0.0,0.0,0.0,0.0,0.0,1
548,0.0,0.0,0.0,0.0,0.0,4
552,0.0,0.0,0.0,0.0,0.0,1
556,0.0,0.0,0.0,0.0,0.0,22
559,0.0,0.0,0.0,0.0,0.0,1
563,0.0,0.0,0.0,0.0,0.0,1
582,0.0,0.0,0.0,0.0,0.0,54
585,0.0,0.0,0.0,0.0,0.0,1
592,0.0,0.0,0.0,0.0,0.0,2
597,0.0,0.0,0.0,0.0,0.0,27
598,0.0,0.0,0.0,0.0,0.0,1
603,0.0,0.0,0.0,0.0,0.0,1
607,0.0,0.0,0.0,0.0,0.0,2
609,0.0,0.0,0.0,0.0,0.0,2
612,0.0,0.0,0.0,0.0,0.0,7
621,0.0,0.0,0.0,0.0,0.0,5
623,0.0,0.0,0.0,0.0,0.0,1
626,0.0,0.0,0.0,0.0,0.0,1
629,0.0,0.0,0.0,0.0,0.0,5
631,0.0,0.0,0.0,0.0,0.0,1
633,0.0,0.0,0.0,0.0,0.0,1
636,0.0,0.0,0.0,0.0,0.0,1
637,0.0,0.0,0.0,0.0,0.0,1
639,0.0,0.0,0.0,0.0,0.0,1
640,0.0,0.0,0.0,0.0,0.0,1
641,0.0,0.0,0.0,0.0,0.0,1
643,0.0,0.0,0.0,0.0,0.0,4
646,0.0,0.0,0.0,0.0,0.0,3
649,0.0,0.0,0.0,0.0,0.0,8
652,0.0,0.0,0.0,0.0,0.0,1
654,0.0,0.0,0.0,0.0,0.0,1
656,0.0,0.0,0.0,0.0,0.0,3
658,0.0,0.0,0.0,0.0,0.0,1
662,0.0,0.0,0.0,0.0,0.0,1
663,0.0,0.0,0.0,0.0,0.0,4
668,0.0,0.0,0.0,0.0,0.0,1
670,0.0,0.0,0.0,0.0,0.0,1
671,0.0,0.0,0.0,0.0,0.0,2
674,0.0,0.0,0.0,0.0,0.0,1
684,0.0,0.0,0.0,0.0,0.0,1
688,0.0,0.0,0.0,0.0,0.0,1
690,0.0,0.0,0.0,0.0,0.0,1
705,0.0,0.0,0.0,0.0,0.0,2
706,0.0,0.0,0.0,0.0,0.0,1
707,0.0,0.0,0.0,0.0,0.0,3
711,0.0,0.0,0.0,0.0,0.0,3
712,0.0,0.0,0.0,0.0,0.0,1
714,0.0,0.0,0.0,0.0,0.0,1
715,0.0,0.0,0.0,0.0,0.0,3
718,0.0,0.0,0.0,0.0,0.0,3
719,0.0,0.0,0.0,0.0,0.0,1
720,0.0,0.0,0.0,0.0,0.0,3
728,0.0,0.0,0.0,0.0,0.0,1
730,0.0,0.0,0.0,0.0,0.0,2
737,0.0,0.0,0.0,0.0,0.0,1
742,0.0,0.0,0.0,0.0,0.0,1
743,0.0,0.0,0.0,0.0,0.0,2
746,0.0,0.0,0.0,0.0,0.0,1
748,0.0,0.0,0.0,0.0,0.0,8
749,0.0,0.0,0.0,0.0,0.0,5
750,0.0,0.0,0.0,0.0,0.0,6
751,0.0,0.0,0.0,0.0,0.0,1
758,0.0,0.0,0.0,0.0,0.0,12
761,0.0,0.0,0.0,0.0,0.0,450
762,0.0,0.0,0.0,0.0,0.0,1
772,0.0,0.0,0.0,0.0,0.0,1
776,0.0,0.0,0.0,0.0,0.0,1
784,0.0,0.0,0.0,0.0,0.0,1
786,0.0,0.0,0.0,0.0,0.0,1
787,0.0,0.0,0.0,0.0,0.0,6
788,0.0,0.0,0.0,0.0,0.0,4
789,0.0,0.0,0.0,0.0,0.0,8
792,0.0,0.0,0.0,0.0,0.0,1
794,0.0,0.0,0.0,0.0,0.0,1
798,0.0,0.0,0.0,0.0,0.0,11
806,0.0,0.0,0.0,0.0,0.0,1
813,0.0,0.0,0.0,0.0,0.0,2
814,0.0,0.0,0.0,0.0,0.0,1
817,0.0,0.0,0.0,0.0,0.0,1
818,0.0,0.0,0.0,0.0,0.0,1
821,0.0,0.0,0.0,0.0,0.0,1
840,0.0,0.0,0.0,0.0,0.0,3
842,0.0,0.0,0.0,0.0,0.0,1
843,0.0,0.0,0.0,0.0,0.0,7
844,0.0,0.0,0.0,0.0,0.0,1
846,0.0,0.0,0.0,0.0,0.0,3
849,0.0,0.0,0.0,0.0,0.0,18
855,0.0,0.0,0.0,0.0,0.0,4
857,0.0,0.0,0.0,0.0,0.0,1
859,0.0,0.0,0.0,0.0,0.0,1
861,0.0,0.0,0.0,0.0,0.0,1
862,0.0,0.0,0.0,0.0,0.0,1
866,0.0,0.0,0.0,0.0,0.0,6
867,0.0,0.0,0.0,0.0,0.0,4
869,0.0,0.0,0.0,0.0,0.0,2
872,0.0,0.0,0.0,0.0,0.0,1
877,0.0,0.0,0.0,0.0,0.0,1
879,0.0,0.0,0.0,0.0,0.0,6
881,0.0,0.0,0.0,0.0,0.0,1
882,0.0,0.0,0.0,0.0,0.0,1
885,0.0,0.0,0.0,0.0,0.0,5
891,0.0,0.0,0.0,0.0,0.0,2
895,0.0,0.0,0.0,0.0,0.0,2
896,0.0,0.0,0.0,0.0,0.0,1
900,0.0,0.0,0.0,0.0,0.0,1
905,0.0,0.0,0.0,0.0,0.0,1
912,0.0,0.0,0.0,0.0,0.0,4
914,0.0,0.0,0.0,0.0,0.0,4
916,0.0,0.0,0.0,0.0,0.0,1
917,0.0,0.0,0.0,0.0,0.0,2
923,0.0,0.0,0.0,0.0,0.0,4
924,0.0,0.0,0.0,0.0,0.0,1
925,0.0,0.0,0.0,0.0,0.0,1
929,0.0,0.0,0.0,0.0,0.0,1
930,0.0,0.0,0.0,0.0,0.0,1
932,0.0,0.0,0.0,0.0,0.0,1
935,0.0,0.0,0.0,0.0,0.0,4
941,0.0,0.0,0.0,0.0,0.0,1
946,0.0,0.0,0.0,0.0,0.0,2
950,0.0,0.0,0.0,0.0,0.0,1
951,0.0,0.0,0.0,0.0,0.0,1
955,0.0,0.0,0.0,0.0,0.0,1
961,0.0,0.0,0.0,0.0,0.0,1
962,0.0,0.0,0.0,0.0,0.0,1
964,0.0,0.0,0.0,0.0,0.0,3
965,0.0,0.0,0.0,0.0,0.0,10
966,0.0,0.0,0.0,0.0,0.0,1
967,0.0,0.0,0.0,0.0,0.0,1
974,0.0,0.0,0.0,0.0,0.0,2
976,0.0,0.0,0.0,0.0,0.0,10
977,0.0,0.0,0.0,0.0,0.0,1
979,0.0,0.0,0.0,0.0,0.0,7
982,0.0,0.0,0.0,0.0,0.0,1
986,0.0,0.0,0.0,0.0,0.0,3
987,0.0,0.0,0.0,0.0,0.0,2
992,0.0,0.0,0.0,0.0,0.0,3
993,0.0,0.0,0.0,0.0,0.0,7
997,0.0,0.0,0.0,0.0,0.0,3
1002,0.0,0.0,0.0,0.0,0.0,1
1004,0.0,0.0,0.0,0.0,0.0,10
1005,0.0,0.0,0.0,0.0,0.0,1
1006,0.0,0.0,0.0,0.0,0.0,8
1007,0.0,0.0,0.0,0.0,0.0,3
1008,0.0,0.0,0.0,0.0,0.0,2
1012,0.0,0.0,0.0,0.0,0.0,1
1014,0.0,0.0,0.0,0.0,0.0,5
1016,0.0,0.0,0.0,0.0,0.0,1
1017,0.0,0.0,0.0,0.0,0.0,1
1019,0.0,0.0,0.0,0.0,0.0,1
1021,0.0,0.0,0.0,0.0,0.0,1
1022,0.0,0.0,0.0,0.0,0.0,2
1025,0.0,0.0,0.0,0.0,0.0,1
1030,0.0,0.0,0.0,0.0,0.0,3
1035,0.0,0.0,0.0,0.0,0.0,5
1037,0.0,0.0,0.0,0.0,0.0,1
1039,0.0,0.0,0.0,0.0,0.0,1
1040,0.0,0.0,0.0,0.0,0.0,1
1042,0.0,0.0,0.0,0.0,0.0,1
1043,0.0,0.0,0.0,0.0,0.0,2
1047,0.0,0.0,0.0,0.0,0.0,1
1050,0.0,0.0,0.0,0.0,0.0,1
1051,0.0,0.0,0.0,0.0,0.0,1
1052,0.0,0.0,0.0,0.0,0.0,1
1053,0.0,0.0,0.0,0.0,0.0,3
1057,0.0,0.0,0.0,0.0,0.0,1
1060,0.0,0.0,0.0,0.0,0.0,1
1062,0.0,0.0,0.0,0.0,0.0,1
1063,0.0,0.0,0.0,0.0,0.0,1
1069,0.0,0.0,0.0,0.0,0.0,5
1070,0.0,0.0,0.0,0.0,0.0,6
1072,0.0,0.0,0.0,0.0,0.0,1
1073,0.0,0.0,0.0,0.0,0.0,1
1074,0.0,0.0,0.0,0.0,0.0,1
1079,0.0,0.0,0.0,0.0,0.0,6
1084,0.0,0.0,0.0,0.0,0.0,1
1085,0.0,0.0,0.0,0.0,0.0,1
1086,0.0,0.0,0.0,0.0,0.0,3
1094,0.0,0.0,0.0,0.0,0.0,1
1095,0.0,0.0,0.0,0.0,0.0,4
1097,0.0,0.0,0.0,0.0,0.0,1
1098,0.0,0.0,0.0,0.0,0.0,24
1101,0.0,0.0,0.0,0.0,0.0,1
1106,0.0,0.0,0.0,0.0,0.0,3
1108,0.0,0.0,0.0,0.0,0.0,43
1109,0.0,0.0,0.0,0.0,0.0,7
1114,0.0,0.0,0.0,0.0,0.0,1
1116,0.0,0.0,0.0,0.0,0.0,3
1117,0.0,0.0,0.0,0.0,0.0,11
1118,0.0,0.0,0.0,0.0,0.0,1
1119,0.0,0.0,0.0,0.0,0.0,4
1120,0.0,0.0,0.0,0.0,0.0,1
1121,0.0,0.0,0.0,0.0,0.0,4
1124,0.0,0.0,0.0,0.0,0.0,20
1127,0.0,0.0,0.0,0.0,0.0,1
1129,0.0,0.0,0.0,0.0,0.0,2
1133,0.0,0.0,0.0,0.0,0.0,35
1136,0.0,0.0,0.0,0.0,0.0,1
1141,0.0,0.0,0.0,0.0,0.0,1
1159,0.0,0.0,0.0,0.0,0.0,2
1166,0.0,0.0,0.0,0.0,0.0,2
1173,0.0,0.0,0.0,0.0,0.0,31
1176,0.0,0.0,0.0,0.0,0.0,6
1177,0.0,0.0,0.0,0.0,0.0,3
1180,0.0,0.0,0.0,0.0,0.0,2
1191,0.0,0.0,0.0,0.0,0.0,1
1198,0.0,0.0,0.0,0.0,0.0,1
1200,0.0,0.0,0.0,0.0,0.0,1
1201,0.0,0.0,0.0,0.0,0.0,2
1203,0.0,0.0,0.0,0.0,0.0,1
1204,0.0,0.0,0.0,0.0,0.0,1
1205,0.0,0.0,0.0,0.0,0.0,14
1216,0.0,0.0,0.0,0.0,0.0,5
1217,0.0,0.0,0.0,0.0,0.0,3
1220,0.0,0.0,0.0,0.0,0.0,1
1223,0.0,0.0,0.0,0.0,0.0,1
1226,0.0,0.0,0.0,0.0,0.0,1
1228,0.0,0.0,0.0,0.0,0.0,1
1229,0.0,0.0,0.0,0.0,0.0,19
1230,0.0,0.0,0.0,0.0,0.0,1
1233,0.0,0.0,0.0,0.0,0.0,1
1237,0.0,0.0,0.0,0.0,0.0,1
1241,0.0,0.0,0.0,0.0,0.0,1
1244,0.0,0.0,0.0,0.0,0.0,1
1247,0.0,0.0,0.0,0.0,0.0,1
1250,0.0,0.0,0.0,0.0,0.0,11
1251,0.0,0.0,0.0,0.0,0.0,3
1252,0.0,0.0,0.0,0.0,0.0,2
1254,0.0,0.0,0.0,0.0,0.0,8
1255,0.0,0.0,0.0,0.0,0.0,1
1256,0.0,0.0,0.0,0.0,0.0,1
1257,0.0,0.0,0.0,0.0,0.0,3
1258,0.0,0.0,0.0,0.0,0.0,3
1259,0.0,0.0,0.0,0.0,0.0,7
1262,0.0,0.0,0.0,0.0,0.0,1
1265,0.0,0.0,0.0,0.0,0.0,1
1267,0.0,0.0,0.0,0.0,0.0,1
1268,0.0,0.0,0.0,0.0,0.0,1
1271,0.0,0.0,0.0,0.0,0.0,1
1283,0.0,0.0,0.0,0.0,0.0,1
1286,0.0,0.0,0.0,0.0,0.0,3
1287,0.0,0.0,0.0,0.0,0.0,1
1292,0.0,0.0,0.0,0.0,0.0,1
1296,0.0,0.0,0.0,0.0,0.0,1
1298,0.0,0.0,0.0,0.0,0.0,1
1301,0.0,0.0,0.0,0.0,0.0,1
1303,0.0,0.0,0.0,0.0,0.0,1
1306,0.0,0.0,0.0,0.0,0.0,1
1319,0.0,0.0,0.0,0.0,0.0,1
1320,0.0,0.0,0.0,0.0,0.0,2
1333,0.0,0.0,0.0,0.0,0.0,1
1336,0.0,0.0,0.0,0.0,0.0,1
1338,0.0,0.0,0.0,0.0,0.0,1
1345,0.0,0.0,0.0,0.0,0.0,2
1346,0.0,0.0,0.0,0.0,0.0,1
1348,0.0,0.0,0.0,0.0,0.0,9
1350,0.0,0.0,0.0,0.0,0.0,3
1352,0.0,0.0,0.0,0.0,0.0,6
1353,0.0,0.0,0.0,0.0,0.0,3
1360,0.0,0.0,0.0,0.0,0.0,1
1364,0.0,0.0,0.0,0.0,0.0,1
1366,0.0,0.0,0.0,0.0,0.0,21
1368,0.0,0.0,0.0,0.0,0.0,4
1370,0.0,0.0,0.0,0.0,0.0,3
1371,0.0,0.0,0.0,0.0,0.0,3
1372,0.0,0.0,0.0,0.0,0.0,1
1373,0.0,0.0,0.0,0.0,0.0,1
1378,0.0,0.0,0.0,0.0,0.0,1
1380,0.0,0.0,0.0,0.0,0.0,13
1381,0.0,0.0,0.0,0.0,0.0,3
1388,0.0,0.0,0.0,0.0,0.0,1
1390,0.0,0.0,0.0,0.0,0.0,2
1395,0.0,0.0,0.0,0.0,0.0,1
1397,0.0,0.0,0.0,0.0,0.0,1
1400,0.0,0.0,0.0,0.0,0.0,1
1402,0.0,0.0,0.0,0.0,0.0,1
1405,0.0,0.0,0.0,0.0,0.0,25
1410,0.0,0.0,0.0,0.0,0.0,1
1411,0.0,0.0,0.0,0.0,0.0,19
1416,0.0,0.0,0.0,0.0,0.0,2
1417,0.0,0.0,0.0,0.0,0.0,42
1421,0.0,0.0,0.0,0.0,0.0,1
1425,0.0,0.0,0.0,0.0,0.0,1
1427,0.0,0.0,0.0,0.0,0.0,1
1428,0.0,0.0,0.0,0.0,0.0,4
1429,0.0,0.0,0.0,0.0,0.0,3
1435,0.0,0.0,0.0,0.0,0.0,1
1440,0.0,0.0,0.0,0.0,0.0,1
1443,0.0,0.0,0.0,0.0,0.0,1
1444,0.0,0.0,0.0,0.0,0.0,1
1445,0.0,0.0,0.0,0.0,0.0,1
1449,0.0,0.0,0.0,0.0,0.0,2
1453,0.0,0.0,0.0,0.0,0.0,2
1454,0.0,0.0,0.0,0.0,0.0,2
1462,0.0,0.0,0.0,0.0,0.0,9
1463,0.0,0.0,0.0,0.0,0.0,1
1466,0.0,0.0,0.0,0.0,0.0,1
1471,0.0,0.0,0.0,0.0,0.0,1
1476,0.0,0.0,0.0,0.0,0.0,1
1477,0.0,0.0,0.0,0.0,0.0,2
1478,0.0,0.0,0.0,0.0,0.0,6
1482,0.0,0.0,0.0,0.0,0.0,1
1486,0.0,0.0,0.0,0.0,0.0,1
1490,0.0,0.0,0.0,0.0,0.0,3
1491,0.0,0.0,0.0,0.0,0.0,1
1492,0.0,0.0,0.0,0.0,0.0,9
1500,0.0,0.0,0.0,0.0,0.0,7
1502,0.0,0.0,0.0,0.0,0.0,1
1505,0.0,0.0,0.0,0.0,0.0,1
1507,0.0,0.0,0.0,0.0,0.0,1
1508,0.0,0.0,0.0,0.0,0.0,1
1512,0.0,0.0,0.0,0.0,0.0,1
1514,0.0,0.0,0.0,0.0,0.0,26
1515,0.0,0.0,0.0,0.0,0.0,6
1526,0.0,0.0,0.0,0.0,0.0,2
1527,0.0,0.0,0.0,0.0,0.0,6
1528,0.0,0.0,0.0,0.0,0.0,2
1529,0.0,0.0,0.0,0.0,0.0,1
1530,0.0,0.0,0.0,0.0,0.0,5
1532,0.0,0.0,0.0,0.0,0.0,1
1536,0.0,0.0,0.0,0.0,0.0,1
1537,0.0,0.0,0.0,0.0,0.0,14
1539,0.0,0.0,0.0,0.0,0.0,2
1544,0.0,0.0,0.0,0.0,0.0,1
1545,0.0,0.0,0.0,0.0,0.0,3
1549,0.0,0.0,0.0,0.0,0.0,22
1553,0.0,0.0,0.0,0.0,0.0,3
1559,0.0,0.0,0.0,0.0,0.0,1
1565,0.0,0.0,0.0,0.0,0.0,1
1567,0.0,0.0,0.0,0.0,0.0,1
1577,0.0,0.0,0.0,0.0,0.0,3
1578,0.0,0.0,0.0,0.0,0.0,1
1590,0.0,0.0,0.0,0.0,0.0,2
1595,0.0,0.0,0.0,0.0,0.0,1
1596,0.0,0.0,0.0,0.0,0.0,1
1598,0.0,0.0,0.0,0.0,0.0,1
1599,0.0,0.0,0.0,0.0,0.0,4
1600,0.0,0.0,0.0,0.0,0.0,4
1603,0.0,0.0,0.0,0.0,0.0,1
1605,0.0,0.0,0.0,0.0,0.0,6
1607,0.0,0.0,0.0,0.0,0.0,1
1609,0.0,0.0,0.0,0.0,0.0,1
1615,0.0,0.0,0.0,0.0,0.0,3
1616,0.0,0.0,0.0,0.0,0.0,2
1617,0.0,0.0,0.0,0.0,0.0,2
1621,0.0,0.0,0.0,0.0,0.0,11
1626,0.0,0.0,0.0,0.0,0.0,7
1627,0.0,0.0,0.0,0.0,0.0,1
1631,0.0,0.0,0.0,0.0,0.0,1
1634,0.0,0.0,0.0,0.0,0.0,10
1639,0.0,0.0,0.0,0.0,0.0,1
1647,0.0,0.0,0.0,0.0,0.0,1
1651,0.0,0.0,0.0,0.0,0.0,1
1654,0.0,0.0,0.0,0.0,0.0,1
1655,0.0,0.0,0.0,0.0,0.0,2
1656,0.0,0.0,0.0,0.0,0.0,1
1657,0.0,0.0,0.0,0.0,0.0,4
1659,0.0,0.0,0.0,0.0,0.0,4
1660,0.0,0.0,0.0,0.0,0.0,5
1663,0.0,0.0,0.0,0.0,0.0,2
1664,0.0,0.0,0.0,0.0,0.0,1
1665,0.0,0.0,0.0,0.0,0.0,1
1666,0.0,0.0,0.0,0.0,0.0,3
1673,0.0,0.0,0.0,0.0,0.0,1
1677,0.0,0.0,0.0,0.0,0.0,1
1678,0.0,0.0,0.0,0.0,0.0,19
1681,0.0,0.0,0.0,0.0,0.0,3
1682,0.0,0.0,0.0,0.0,0.0,1
1684,0.0,0.0,0.0,0.0,0.0,4
1685,0.0,0.0,0.0,0.0,0.0,12
1686,0.0,0.0,0.0,0.0,0.0,1
1687,0.0,0.0,0.0,0.0,0.0,2
1692,0.0,0.0,0.0,0.0,0.0,1
1694,0.0,0.0,0.0,0.0,0.0,3
1695,0.0,0.0,0.0,0.0,0.0,1
1697,0.0,0.0,0.0,0.0,0.0,1
1698,0.0,0.0,0.0,0.0,0.0,2
1699,0.0,0.0,0.0,0.0,0.0,4
1701,0.0,0.0,0.0,0.0,0.0,1
1707,0.0,0.0,0.0,0.0,0.0,1
1709,0.0,0.0,0.0,0.0,0.0,36
1710,0.0,0.0,0.0,0.0,0.0,2
1712,0.0,0.0,0.0,0.0,0.0,32
1721,0.0,0.0,0.0,0.0,0.0,1
1724,0.0,0.0,0.0,0.0,0.0,1
1726,0.0,0.0,0.0,0.0,0.0,1
1729,0.0,0.0,0.0,0.0,0.0,1
1730,0.0,0.0,0.0,0.0,0.0,1
1733,0.0,0.0,0.0,0.0,0.0,9
1735,0.0,0.0,0.0,0.0,0.0,14
1740,0.0,0.0,0.0,0.0,0.0,1
1741,0.0,0.0,0.0,0.0,0.0,3
1743,0.0,0.0,0.0,0.0,0.0,1
1755,0.0,0.0,0.0,0.0,0.0,1
1756,0.0,0.0,0.0,0.0,0.0,1
1757,0.0,0.0,0.0,0.0,0.0,4
1760,0.0,0.0,0.0,0.0,0.0,1
1765,0.0,0.0,0.0,0.0,0.0,52
1766,0.0,0.0,0.0,0.0,0.0,1
1768,0.0,0.0,0.0,0.0,0.0,4
1769,0.0,0.0,0.0,0.0,0.0,5
1773,0.0,0.0,0.0,0.0,0.0,13
1774,0.0,0.0,0.0,0.0,0.0,1
1776,0.0,0.0,0.0,0.0,0.0,1
1781,0.0,0.0,0.0,0.0,0.0,3
1787,0.0,0.0,0.0,0.0,0.0,2
